,cumulative_regret,elbo,kl_divergence,nll
2748,2455.0,21491.18194580078,17834.446197509766,3656.7358181476593
2749,2455.0,21941.305236816406,17833.042114257812,4108.263124227524
2750,2455.0,22057.077209472656,17838.481414794922,4218.595849752426
2751,2455.0,21553.85775756836,17838.25079345703,3715.6069643199444
2752,2455.0,23672.706634521484,17843.515106201172,5829.191528826952
2753,2455.0,23448.70849609375,17854.992706298828,5593.715808287263
2754,2455.0,22285.725006103516,17843.91079711914,4441.8142729997635
2755,2450.0,26532.413970947266,17868.145935058594,8664.267916619778
2756,2450.0,23626.180786132812,17866.768798828125,5759.412010908127
2757,2450.0,21784.421295166016,17832.8857421875,3951.5355847626925
2758,2450.0,20832.143096923828,17834.262237548828,2997.88094560802
2759,2450.0,21411.165893554688,17843.367248535156,3567.798597559333
2760,2450.0,21109.910186767578,17843.563262939453,3266.3469694405794
2761,2450.0,21220.373626708984,17838.484771728516,3381.888836041093
2762,2450.0,21248.660430908203,17853.426208496094,3395.234223678708
2763,2450.0,24672.137756347656,17860.461486816406,6811.676203817129
2764,2450.0,20578.993560791016,17854.78399658203,2724.2096246778965
2765,2450.0,21921.907196044922,17840.979888916016,4080.9273799061775
2766,2450.0,24280.78793334961,17815.695098876953,6465.092821329832
2767,2450.0,22030.850463867188,17841.876586914062,4188.973869845271
2768,2450.0,24936.186737060547,17856.90692138672,7079.279835149646
2769,2450.0,23169.163360595703,17830.19076538086,5338.972637102008
2770,2450.0,20914.682891845703,17815.165405273438,3099.517500668764
2771,2450.0,20949.90264892578,17816.279083251953,3133.6236134767532
2772,2450.0,21468.593505859375,17827.364624023438,3641.2288593947887
2773,2450.0,22614.518768310547,17834.688537597656,4779.83013355732
2774,2450.0,23141.295928955078,17840.347625732422,5300.94828979671
2775,2450.0,22695.170043945312,17821.726989746094,4873.443130046129
2776,2450.0,22001.067901611328,17820.381408691406,4180.686440199614
2777,2450.0,22014.50650024414,17826.144134521484,4188.362354487181
2778,2450.0,21653.422943115234,17822.164764404297,3831.258114591241
2779,2450.0,22558.97528076172,17831.743255615234,4727.232066333294
2780,2450.0,24240.78970336914,17840.718353271484,6400.0712487101555
2781,2450.0,23874.57275390625,17845.492309570312,6029.080371499062
2782,2450.0,22413.845458984375,17849.90902709961,4563.93645170331
2783,2450.0,22708.986846923828,17838.352996826172,4870.633928984404
2784,2450.0,22290.580200195312,17845.963012695312,4444.617250859737
2785,2450.0,23633.072967529297,17849.83773803711,5783.235325455666
2786,2450.0,22536.515533447266,17850.22152709961,4686.293937712908
2787,2450.0,25488.753814697266,17840.719116210938,7648.034599043429
2788,2485.0,26186.103637695312,17861.263397216797,8324.840212792158
2789,2480.0,23236.914611816406,17859.608795166016,5377.30577494204
2790,2480.0,22771.559356689453,17849.978546142578,4921.580838218331
2791,2480.0,22295.59750366211,17830.754669189453,4464.8428205400705
2792,2480.0,22229.219635009766,17846.148834228516,4383.070811897516
2793,2480.0,24162.525939941406,17837.575164794922,6324.950741410255
2794,2480.0,22825.23568725586,17847.153778076172,4978.0818428099155
2795,2480.0,26538.025634765625,17843.487762451172,8694.537938088179
2796,2480.0,23302.463989257812,17866.95687866211,5435.507097311318
2797,2480.0,22279.109649658203,17843.090270996094,4436.01947799325
2798,2480.0,24844.115631103516,17860.190032958984,6983.925688192248
2799,2480.0,23248.4599609375,17852.3916015625,5396.068339258432
2800,2480.0,24526.098205566406,17843.981994628906,6682.116284698248
2801,2480.0,23128.487701416016,17833.843475341797,5294.644153416157
2802,2480.0,23878.08856201172,17849.430114746094,6028.658485114574
2803,2480.0,23717.911651611328,17822.272674560547,5895.638893067837
2804,2480.0,22878.734954833984,17821.753936767578,5056.981009781361
2805,2480.0,23540.38803100586,17825.123291015625,5715.2647331357
2806,2480.0,22112.273162841797,17828.342834472656,4283.930311560631
2807,2480.0,22693.037322998047,17844.36083984375,4848.6765558719635
2808,2480.0,23746.079162597656,17840.354095458984,5905.724997334182
2809,2480.0,26219.80029296875,17859.176635742188,8360.623637512326
2810,2480.0,23835.178833007812,17851.510986328125,5983.667884096503
2811,2480.0,24746.119079589844,17847.791137695312,6898.327988430858
2812,2480.0,24912.818328857422,17856.61651611328,7056.201834410429
2813,2480.0,23274.378936767578,17836.738037109375,5437.640794038773
2814,2480.0,24606.903533935547,17823.041015625,6783.862571790814
2815,2480.0,22929.914947509766,17824.499267578125,5105.415675908327
2816,2480.0,21952.756134033203,17832.27328491211,4120.482715681195
2817,2480.0,22435.995574951172,17828.714813232422,4607.28084230423
2818,2480.0,22265.709014892578,17825.598541259766,4440.110577762127
2819,2480.0,23901.19921875,17825.409576416016,6075.789624303579
2820,2480.0,22214.74496459961,17854.906524658203,4359.838471889496
2821,2480.0,22215.595794677734,17825.275360107422,4390.320498585701
2822,2480.0,24830.162506103516,17838.228546142578,6991.933924496174
2823,2480.0,24290.831329345703,17839.1484375,6451.6828870773315
2824,2480.0,22987.85040283203,17829.929077148438,5157.921307206154
2825,2480.0,23014.027801513672,17847.451690673828,5166.576004639268
2826,2480.0,24842.961395263672,17834.923797607422,7008.037564456463
2827,2480.0,24734.061462402344,17838.995178222656,6895.066292196512
2828,2480.0,24904.283294677734,17832.103454589844,7072.179825529456
2829,2480.0,23190.570587158203,17839.561553955078,5351.009027302265
2830,2480.0,23160.505859375,17827.175262451172,5333.330578938127
2831,2480.0,20558.85723876953,17824.080932617188,2734.776309669018
2832,2480.0,24729.30987548828,17823.89093017578,6905.419062495232
2833,2480.0,24280.874755859375,17822.042388916016,6458.832393705845
2834,2480.0,23463.14291381836,17833.965789794922,5629.17722338438
2835,2480.0,27733.726440429688,17828.27914428711,9905.447248488665
2836,2480.0,24008.63067626953,17811.383850097656,6197.246762394905
2837,2480.0,23651.907928466797,17848.02474975586,5803.88316578418
2838,2480.0,20952.834075927734,17846.291717529297,3106.5423534326255
2839,2480.0,22272.87579345703,17826.057647705078,4446.818054705858
2840,2480.0,22716.091339111328,17824.930236816406,4891.161169089377
2841,2480.0,21450.656372070312,17829.50408935547,3621.152209326625
2842,2480.0,23757.932189941406,17819.96206665039,5937.970099136233
2843,2480.0,22086.884674072266,17824.471099853516,4262.413597255945
2844,2480.0,24647.6826171875,17841.790435791016,6805.89213681221
2845,2480.0,23709.28106689453,17850.088409423828,5859.192770272493
2846,2480.0,21728.772430419922,17828.781311035156,3899.9911987781525
2847,2480.0,22762.794189453125,17843.707916259766,4919.086293190718
2848,2480.0,25085.48406982422,17831.27911376953,7254.2048735022545
2849,2480.0,23705.667114257812,17846.757354736328,5858.909845992923
2850,2480.0,23783.666870117188,17852.935333251953,5930.731519535184
2851,2480.0,24664.49169921875,17831.41650390625,6833.075073868036
2852,2480.0,23360.974670410156,17824.730560302734,5536.244118198752
2853,2480.0,22263.981384277344,17823.874908447266,4440.10632956028
2854,2480.0,23400.902770996094,17832.04998779297,5568.852725118399
2855,2480.0,23745.902954101562,17824.279846191406,5921.623097926378
2856,2480.0,25923.834350585938,17844.05633544922,8079.777960598469
2857,2480.0,25028.605255126953,17833.819702148438,7194.785591125488
2858,2480.0,22064.99234008789,17822.936126708984,4242.056220069528
2859,2480.0,20878.859924316406,17843.21142578125,3035.6484516113997
2860,2480.0,22991.196899414062,17842.50311279297,5148.693858742714
2861,2480.0,23562.284545898438,17830.51922607422,5731.765294551849
2862,2480.0,22422.33477783203,17839.960357666016,4582.374403432012
2863,2480.0,25759.026641845703,17824.28076171875,7934.745876133442
2864,2480.0,23802.402404785156,17821.570770263672,5980.831703364849
2865,2480.0,21694.04867553711,17826.379760742188,3867.668841212988
2866,2480.0,22611.107177734375,17834.673706054688,4776.433496460319
2867,2480.0,24809.930053710938,17839.792419433594,6970.137630134821
2868,2480.0,24400.311645507812,17872.04425048828,6528.267459079623
2869,2480.0,23642.90512084961,17863.041412353516,5779.863579750061
2870,2475.0,22906.62628173828,17823.01724243164,5083.6090659201145
2871,2475.0,24223.134643554688,17826.074645996094,6397.059980139136
2872,2475.0,23701.53890991211,17850.261352539062,5851.277551174164
2873,2475.0,23822.919677734375,17848.829162597656,5974.090438276529
2874,2475.0,23514.356567382812,17824.706176757812,5689.650373026729
2875,2475.0,22713.660736083984,17836.927276611328,4876.733504965901
2876,2475.0,23309.567749023438,17838.800018310547,5470.7677345871925
2877,2475.0,23689.534271240234,17839.64776611328,5849.886482521892
2878,2475.0,23989.143676757812,17849.295837402344,6139.847887061536
2879,2475.0,22268.740203857422,17809.565399169922,4459.1747934520245
2880,2475.0,22663.528076171875,17827.233520507812,4836.294471107423
2881,2475.0,23711.862579345703,17843.05209350586,5868.8105708658695
2882,2475.0,25404.070220947266,17832.405975341797,7571.664406388998
2883,2475.0,21533.232696533203,17826.518768310547,3706.713979408145
2884,2475.0,21890.68423461914,17821.780822753906,4068.9034094661474
2885,2475.0,22706.974334716797,17829.585540771484,4877.388873636723
2886,2475.0,23452.39208984375,17844.96157836914,5607.430471763015
2887,2475.0,21824.13153076172,17835.491577148438,3988.6400662511587
2888,2475.0,23045.960357666016,17847.237915039062,5198.722355902195
2889,2475.0,24532.306701660156,17835.900482177734,6696.406254559755
2890,2475.0,22277.66876220703,17825.877655029297,4451.791206993163
2891,2475.0,22293.830657958984,17834.08676147461,4459.743838280439
2892,2475.0,22679.314178466797,17840.73114013672,4838.583016723394
2893,2475.0,22237.070587158203,17820.53271484375,4416.537852093577
2894,2475.0,21915.597778320312,17841.42657470703,4074.1712589263916
2895,2475.0,23133.138946533203,17826.07992553711,5307.059136658907
2896,2475.0,25949.581268310547,17836.14520263672,8113.436029031873
2897,2475.0,22425.937866210938,17832.32489013672,4593.612829387188
2898,2475.0,22466.484985351562,17835.406982421875,4631.077914014459
2899,2475.0,22562.065338134766,17803.06314086914,4759.002131432295
2900,2470.0,22830.00991821289,17805.80206298828,5024.207838863134
2901,2470.0,21354.93865966797,17823.923767089844,3531.0149530395865
2902,2470.0,25727.195068359375,17879.33090209961,7847.864108160138
2903,2470.0,23639.719329833984,17863.265686035156,5776.453836172819
2904,2470.0,22668.145538330078,17855.102569580078,4813.043038770556
2905,2470.0,22235.79281616211,17857.666900634766,4378.126007668674
2906,2470.0,22688.53060913086,17832.7529296875,4855.777597099543
2907,2470.0,22124.697357177734,17837.351928710938,4287.3454049527645
2908,2470.0,21124.252166748047,17847.317810058594,3276.934363141656
2909,2470.0,24191.143646240234,17854.25033569336,6336.8932828605175
2910,2470.0,23100.747039794922,17840.79721069336,5259.949788272381
2911,2470.0,23321.038146972656,17842.318786621094,5478.719285175204
2912,2470.0,21627.87045288086,17823.640045166016,3804.230426862836
2913,2470.0,24683.814361572266,17843.307678222656,6840.506584588438
2914,2470.0,22125.476013183594,17829.265106201172,4296.210850313306
2915,2470.0,25159.935760498047,17816.065002441406,7343.8707847595215
2916,2470.0,21170.58660888672,17823.39385986328,3347.1927236765623
2917,2470.0,24273.601684570312,17836.432678222656,6437.169061660767
2918,2470.0,23122.55630493164,17865.054107666016,5257.502070084214
2919,2470.0,21323.912048339844,17844.77001953125,3479.1420391201973
2920,2470.0,23763.17657470703,17818.372344970703,5944.804361715913
2921,2470.0,22298.064910888672,17844.180694580078,4453.884174138308
2922,2470.0,22770.936981201172,17852.700897216797,4918.236091449857
2923,2470.0,23434.36669921875,17844.56756591797,5589.799036592245
2924,2470.0,20555.91519165039,17836.959564208984,2718.9556702822447
2925,2470.0,23220.793975830078,17808.378997802734,5412.414965257049
2926,2470.0,24437.343383789062,17834.309936523438,6603.033476918936
2927,2470.0,22876.894409179688,17817.639709472656,5059.254627600312
2928,2470.0,21166.808197021484,17826.29718017578,3340.511071205139
2929,2470.0,22196.373474121094,17843.350494384766,4353.022964596748
2930,2470.0,24352.34521484375,17845.035919189453,6507.309346318245
2931,2470.0,21040.888916015625,17832.063354492188,3208.825468122959
2932,2470.0,23976.414764404297,17847.220825195312,6129.19396173954
2933,2505.0,23730.69955444336,17865.154022216797,5865.545677125454
2934,2505.0,24010.91943359375,17852.61343383789,6158.306000962853
2935,2500.0,22007.421875,17835.113830566406,4172.308225512505
2936,2500.0,22656.679443359375,17841.24819946289,4815.431236922741
2937,2500.0,25803.71206665039,17827.22671508789,7976.48543214798
2938,2500.0,23777.285125732422,17827.58218383789,5949.702912509441
2939,2500.0,24794.333435058594,17840.221618652344,6954.1118187606335
2940,2500.0,22370.18832397461,17822.10513305664,4548.083201050758
2941,2500.0,24222.732055664062,17838.91619873047,6383.815941870213
2942,2500.0,23012.685333251953,17840.418823242188,5172.266605474055
2943,2500.0,25059.765258789062,17853.435333251953,7206.329938225448
2944,2500.0,22950.25228881836,17844.30712890625,5105.945103049278
2945,2500.0,23202.427337646484,17842.904724121094,5359.5226457268
2946,2500.0,21750.10223388672,17837.243560791016,3912.85876506567
2947,2500.0,24564.617218017578,17841.696899414062,6722.920405238867
2948,2500.0,25580.738677978516,17856.755401611328,7723.983223974705
2949,2500.0,24846.295196533203,17839.52603149414,7006.769230559468
2950,2500.0,22833.38311767578,17855.877502441406,4977.505831837654
2951,2500.0,23810.66275024414,17839.114624023438,5971.548075199127
2952,2500.0,23178.516052246094,17848.880615234375,5329.6354076862335
2953,2500.0,22590.67642211914,17827.381408691406,4763.295060664415
2954,2500.0,25131.45086669922,17826.15350341797,7305.297342300415
2955,2500.0,27181.55126953125,17827.0498046875,9354.501438722014
2956,2500.0,24756.61883544922,17842.606719970703,6914.01212477684
2957,2500.0,23976.515563964844,17836.348571777344,6140.167019471526
2958,2500.0,22712.812286376953,17844.217071533203,4868.59517121315
2959,2535.0,25540.681182861328,17833.746154785156,7706.934867918491
2960,2535.0,23560.32730102539,17821.307250976562,5739.020068600774
2961,2535.0,25108.724487304688,17835.28939819336,7273.43515136838
2962,2535.0,27472.282623291016,17839.130157470703,9633.152511179447
2963,2535.0,25034.65267944336,17855.441802978516,7179.210864275694
2964,2535.0,26371.555206298828,17842.96664428711,8528.588551670313
2965,2535.0,22066.634399414062,17827.22915649414,4239.405167073011
2966,2535.0,25179.640228271484,17835.652221679688,7343.988008230925
2967,2535.0,25654.90557861328,17841.84048461914,7813.065181076527
2968,2535.0,25180.115203857422,17828.88851928711,7351.226771593094
2969,2535.0,22680.344299316406,17823.034118652344,4857.310180142522
2970,2535.0,23165.093811035156,17824.330322265625,5340.7635388970375
2971,2535.0,23367.502655029297,17825.182250976562,5542.320429235697
2972,2535.0,25236.542022705078,17821.498504638672,7415.043410539627
2973,2535.0,21817.294006347656,17819.39385986328,3997.9001377522945
2974,2535.0,26061.01824951172,17828.99346923828,8232.024803459644
2975,2535.0,25528.506713867188,17857.186614990234,7671.320239931345
2976,2535.0,25187.159088134766,17834.425872802734,7352.733196690679
2977,2535.0,21928.52618408203,17829.763702392578,4098.762296229601
2978,2535.0,26081.047882080078,17837.80682373047,8243.241013914347
2979,2535.0,23993.589965820312,17814.950439453125,6178.639615416527
2980,2535.0,23354.74917602539,17824.458618164062,5530.290584504604
2981,2535.0,25647.656646728516,17830.574920654297,7817.08169144392
2982,2535.0,25472.912322998047,17827.27069091797,7645.641721665859
2983,2535.0,26291.26873779297,17831.408203125,8459.860623717308
2984,2570.0,23157.747467041016,17814.62582397461,5343.121634066105
2985,2570.0,23340.082641601562,17800.193817138672,5539.888917595148
2986,2570.0,26481.426300048828,17829.301727294922,8652.12460450828
2987,2570.0,24819.575927734375,17832.883087158203,6986.692909568548
2988,2570.0,24539.015014648438,17835.937713623047,6703.077321887016
2989,2570.0,23844.457092285156,17822.822631835938,6021.634448423982
2990,2570.0,25270.576782226562,17811.180206298828,7459.39661103487
2991,2570.0,25001.47412109375,17830.322540283203,7171.151597261429
2992,2570.0,26199.91876220703,17827.742279052734,8372.176456004381
2993,2570.0,23810.111114501953,17825.55551147461,5984.555627733469
2994,2570.0,24672.452270507812,17815.448944091797,6857.0033064335585
2995,2570.0,24054.72705078125,17806.347442626953,6248.379603296518
2996,2570.0,26257.468139648438,17828.689727783203,8428.778481572866
2997,2570.0,25821.051666259766,17827.585571289062,7993.466099008918
2998,2570.0,27149.211334228516,17854.307159423828,9294.904244542122
2999,2570.0,25645.19561767578,17847.567779541016,7797.627830296755
3000,2570.0,23367.427856445312,17827.229431152344,5540.198499292135
3001,2570.0,24650.982940673828,17833.36685180664,6817.616132676601
3002,2570.0,25435.296844482422,17827.596801757812,7607.700132369995
3003,2570.0,25414.031707763672,17829.67446899414,7584.357232660055
3004,2570.0,25181.456146240234,17836.629486083984,7344.826672911644
3005,2570.0,24659.904510498047,17828.007568359375,6831.8969458043575
3006,2570.0,27517.72915649414,17859.273010253906,9658.456045210361
3007,2570.0,24894.726043701172,17837.01971435547,7057.706361413002
3008,2570.0,26234.85498046875,17829.888763427734,8404.966154068708
3009,2570.0,21841.851989746094,17827.991424560547,4013.8605548888445
3010,2605.0,25182.25750732422,17814.776458740234,7367.480986356735
3011,2605.0,28728.890502929688,17838.360412597656,10890.530126690865
3012,2605.0,25980.96319580078,17841.19793701172,8139.765294969082
3013,2605.0,24252.220794677734,17829.380889892578,6422.839897572994
3014,2605.0,25403.354064941406,17831.103454589844,7572.250558018684
3015,2605.0,26928.354400634766,17821.917724609375,9106.436677455902
3016,2605.0,25335.209686279297,17865.447540283203,7469.7620632350445
3017,2605.0,27527.074005126953,17839.399627685547,9687.674421340227
3018,2605.0,26360.024810791016,17840.10269165039,8519.922071397305
3019,2605.0,25618.896728515625,17826.726013183594,7792.170734763145
3020,2605.0,26103.771392822266,17840.34683227539,8263.424559906125
3021,2605.0,22705.157104492188,17820.80938720703,4884.347814410925
3022,2605.0,23908.549407958984,17816.438415527344,6092.111030250788
3023,2600.0,27216.945434570312,17837.201263427734,9379.744127959013
3024,2600.0,26138.76351928711,17831.5224609375,8307.241115421057
3025,2600.0,24299.87612915039,17794.067260742188,6505.808828547597
3026,2600.0,23840.146270751953,17815.521514892578,6024.62476092577
3027,2600.0,24384.141967773438,17845.560546875,6538.581573039293
3028,2600.0,27087.61343383789,17833.290252685547,9254.323140621185
3029,2600.0,29936.989868164062,17839.610260009766,12097.379661113024
3030,2600.0,25413.38897705078,17853.54653930664,7559.842388063669
3031,2600.0,25436.905212402344,17834.339324951172,7602.565819367766
3032,2600.0,26002.62435913086,17827.462768554688,8175.161626338959
3033,2600.0,27290.611389160156,17827.996673583984,9462.61471015215
3034,2600.0,24089.633392333984,17819.792846679688,6269.840650886297
3035,2600.0,28312.58853149414,17806.591186523438,10505.997435212135
3036,2600.0,27662.87127685547,17826.647827148438,9836.223513841629
3037,2600.0,26019.610778808594,17843.347290039062,8176.263448536396
3038,2600.0,24601.494506835938,17825.09017944336,6776.404347360134
3039,2600.0,24771.86410522461,17812.393951416016,6959.470169663429
3040,2600.0,25968.965270996094,17812.854400634766,8156.110850095749
3041,2600.0,25519.669555664062,17831.658752441406,7688.010719627142
3042,2600.0,27217.708068847656,17842.555755615234,9375.152265191078
3043,2600.0,21851.668487548828,17844.180450439453,4007.4880154430866
3044,2635.0,24817.84359741211,17821.807189941406,6996.036415308714
3045,2635.0,27046.67938232422,17847.510162353516,9199.169291257858
3046,2635.0,24316.4873046875,17845.254638671875,6471.232577472925
3047,2635.0,28674.46759033203,17885.3125,10789.15523865819
3048,2635.0,29263.949188232422,17866.12954711914,11397.819693744183
3049,2630.0,23231.669982910156,17833.686584472656,5397.983448386192
3050,2630.0,24648.82162475586,17830.490966796875,6818.3305908590555
3051,2630.0,23898.857055664062,17839.195220947266,6059.661809206009
3052,2630.0,26220.968505859375,17846.07452392578,8374.893998622894
3053,2630.0,25949.365142822266,17827.14566040039,8122.219414055347
3054,2665.0,29695.095825195312,17872.995849609375,11822.100002884865
3055,2665.0,26979.651916503906,17868.00650024414,9111.645401507616
3056,2660.0,28094.64971923828,17849.770477294922,10244.879246890545
3057,2660.0,29785.982330322266,17856.582489013672,11929.399762049317
3058,2660.0,28613.78582763672,17851.292541503906,10762.493245989084
3059,2660.0,25188.510833740234,17855.030151367188,7333.480715364218
3060,2660.0,25862.947875976562,17841.358825683594,8021.589109688997
3061,2660.0,25680.877807617188,17842.491119384766,7838.386666029692
3062,2660.0,26543.84878540039,17840.151489257812,8703.697374895215
3063,2660.0,26300.697235107422,17838.07977294922,8462.617526710033
3064,2660.0,26637.48062133789,17873.791595458984,8763.688979893923
3065,2660.0,24146.866455078125,17858.235229492188,6288.631164729595
3066,2660.0,27077.41244506836,17847.79376220703,9229.618661880493
3067,2660.0,27256.63299560547,17870.29312133789,9386.33981256187
3068,2660.0,25452.427215576172,17850.329071044922,7602.098091989756
3069,2660.0,29121.863525390625,17859.66177368164,11262.20171611011
3070,2660.0,29157.899932861328,17887.098510742188,11270.801495164633
3071,2660.0,24409.626403808594,17859.508697509766,6550.117706030607
3072,2660.0,30179.693725585938,17879.74298095703,12299.95071977377
3073,2660.0,26060.73388671875,17878.722625732422,8182.011251032352
3074,2660.0,25619.365753173828,17863.044891357422,7756.320853173733
3075,2660.0,29129.786071777344,17865.463623046875,11264.322420299053
3076,2660.0,31094.219024658203,17907.413543701172,13186.805496960878
3077,2660.0,27841.292602539062,17867.233367919922,9974.059136033058
3078,2660.0,27708.28875732422,17896.503692626953,9811.784985482693
3079,2660.0,26948.587646484375,17876.400421142578,9072.187209814787
3080,2660.0,26715.573028564453,17859.593780517578,8855.979337334633
3081,2660.0,26677.555938720703,17873.763763427734,8803.792060613632
3082,2660.0,27093.88067626953,17873.964569091797,9219.916011571884
3083,2660.0,29633.774505615234,17902.402465820312,11731.371993660927
3084,2660.0,26343.13006591797,17876.706909179688,8466.423135399818
3085,2660.0,28378.36962890625,17872.528869628906,10505.840662688017
3086,2660.0,27272.81756591797,17849.677978515625,9423.139599695802
3087,2660.0,26291.22250366211,17863.750549316406,8427.471983805299
3088,2660.0,26862.515838623047,17874.18603515625,8988.329738512635
3089,2660.0,25617.81607055664,17863.113372802734,7754.702690631151
3090,2660.0,27605.823944091797,17862.602478027344,9743.22150027752
3091,2660.0,25403.626708984375,17870.444885253906,7533.181802153587
3092,2660.0,25586.66665649414,17851.43539428711,7735.231200695038
3093,2660.0,27027.924438476562,17844.246459960938,9183.678015768528
3094,2660.0,30506.837982177734,17865.869720458984,12640.968229293823
3095,2660.0,22891.577056884766,17851.535095214844,5040.041990309954
3096,2660.0,23640.857391357422,17846.354431152344,5794.502868711948
3097,2660.0,26005.98760986328,17877.83023071289,8128.15733987093
3098,2660.0,25731.132537841797,17879.840881347656,7851.291650354862
3099,2660.0,25877.445892333984,17868.31005859375,8009.135976582766
3100,2660.0,25007.15884399414,17880.716766357422,7126.442010641098
3101,2660.0,23934.382080078125,17868.865509033203,6065.516548752785
3102,2660.0,26048.7861328125,17900.82098388672,8147.965179502964
3103,2660.0,25182.023834228516,17885.459197998047,7296.56469283998
3104,2660.0,24516.359436035156,17863.032836914062,6653.326492592692
3105,2660.0,29806.917419433594,17907.697326660156,11899.220020413399
3106,2660.0,30696.381134033203,17887.219970703125,12809.161194682121
3107,2660.0,24995.22689819336,17878.902557373047,7116.324443042278
3108,2660.0,24886.78192138672,17865.594024658203,7021.187830686569
3109,2660.0,25313.35678100586,17882.520446777344,7430.836451351643
3110,2660.0,25435.8349609375,17877.77978515625,7558.055246859789
3111,2660.0,24893.140502929688,17866.937103271484,7026.203256577253
3112,2660.0,25011.828674316406,17859.471893310547,7152.356904476881
3113,2660.0,22709.699493408203,17878.60174560547,4831.097818613052
3114,2660.0,25096.62921142578,17856.663482666016,7239.965774208307
3115,2660.0,30190.764770507812,17866.95819091797,12323.806705921888
3116,2660.0,26349.073791503906,17883.87759399414,8465.196136824787
3117,2660.0,26634.806579589844,17896.83935546875,8737.967226624489
3118,2660.0,26615.938751220703,17886.375427246094,8729.56330871582
3119,2660.0,24774.440032958984,17898.63638305664,6875.803646743298
3120,2660.0,27630.559844970703,17901.662078857422,9728.897861033678
3121,2660.0,25427.504913330078,17893.349487304688,7534.1554235816
3122,2655.0,26082.420501708984,17897.061157226562,8185.359263584018
3123,2655.0,26228.585021972656,17907.931274414062,8320.653747677803
3124,2655.0,30492.36947631836,17912.481475830078,12579.88804614544
3125,2655.0,28539.671173095703,17899.625610351562,10640.045555233955
3126,2655.0,25517.558227539062,17895.12823486328,7622.43005874753
3127,2655.0,26436.673553466797,17901.944091796875,8534.729424893856
3128,2655.0,22635.277404785156,17883.684692382812,4751.592615738511
3129,2655.0,23969.936279296875,17862.55889892578,6107.3774024397135
3130,2655.0,26947.554229736328,17885.208984375,9062.345362365246
3131,2655.0,25161.33612060547,17887.430725097656,7273.9053809940815
3132,2655.0,26673.650756835938,17873.663299560547,8799.987382620573
3133,2655.0,24893.699676513672,17883.884338378906,7009.81532587111
3134,2655.0,23833.643798828125,17869.58316040039,5964.060720980167
3135,2655.0,25034.978546142578,17885.563110351562,7149.415492668748
3136,2655.0,25441.02426147461,17888.03094482422,7552.993212968111
3137,2655.0,29104.10986328125,17902.896575927734,11201.213225468993
3138,2655.0,25298.875732421875,17881.862823486328,7417.012951731682
3139,2655.0,25453.81170654297,17887.751586914062,7566.060111910105
3140,2655.0,27165.61102294922,17874.091033935547,9291.52000451088
3141,2655.0,24804.493133544922,17867.965423583984,6936.527675688267
3142,2655.0,25832.968994140625,17851.550231933594,7981.418824195862
3143,2655.0,25738.50616455078,17894.473175048828,7844.032986879349
3144,2655.0,27826.593505859375,17879.557037353516,9947.036517888308
3145,2655.0,23732.580291748047,17882.87469482422,5849.705556303263
3146,2655.0,24646.41049194336,17875.354217529297,6771.0564222335815
3147,2655.0,26646.26593017578,17869.265411376953,8777.000524625182
3148,2650.0,24920.151153564453,17874.12384033203,7046.027298808098
3149,2685.0,27316.740631103516,17894.633544921875,9422.10702112317
3150,2685.0,25408.446502685547,17876.23291015625,7532.213577717543
3151,2685.0,26376.994079589844,17868.161682128906,8508.83236348629
3152,2685.0,27654.953704833984,17873.91552734375,9781.038165569305
3153,2685.0,30836.291900634766,17888.86050415039,12947.431430101395
3154,2685.0,22532.987335205078,17879.73306274414,4653.2542369663715
3155,2685.0,25647.226531982422,17878.74722290039,7768.479304879904
3156,2685.0,24363.084503173828,17862.843536376953,6500.241088017821
3157,2685.0,27819.373565673828,17860.860748291016,9958.512788176537
3158,2685.0,26152.427490234375,17847.021514892578,8305.405995577574
3159,2685.0,26765.273040771484,17849.888244628906,8915.38479050994
3160,2685.0,26624.89028930664,17856.044647216797,8768.845591306686
3161,2685.0,28141.53436279297,17863.853485107422,10277.680857926607
3162,2685.0,27254.574249267578,17885.396484375,9369.17783343792
3163,2685.0,31393.219116210938,17879.28256225586,13513.936438143253
3164,2685.0,28471.92303466797,17867.815887451172,10604.107148051262
3165,2685.0,26162.060974121094,17867.40155029297,8294.65935766697
3166,2685.0,25500.931640625,17873.131866455078,7627.799838811159
3167,2685.0,26306.01968383789,17877.820068359375,8428.199679583311
3168,2685.0,31859.254852294922,17875.470336914062,13983.784517884254
3169,2685.0,25622.26058959961,17884.045135498047,7738.215519011021
3170,2685.0,25146.261749267578,17860.231170654297,7286.030575841665
3171,2685.0,25820.443237304688,17863.456481933594,7956.986796885729
3172,2685.0,26426.97509765625,17843.927673339844,8583.047492057085
3173,2685.0,26889.398223876953,17891.19940185547,8998.198737084866
3174,2685.0,26395.190460205078,17944.824096679688,8450.366482973099
3175,2685.0,28096.314849853516,17878.94012451172,10217.374693751335
3176,2685.0,25282.5634765625,17871.359313964844,7411.204139590263
3177,2685.0,25493.029022216797,17857.178009033203,7635.851059615612
3178,2685.0,31386.964569091797,17867.52899169922,13519.435646474361
3179,2685.0,29732.872833251953,17871.10971069336,11861.76313431561
3180,2685.0,24900.227630615234,17863.078002929688,7037.149598270655
3181,2685.0,24275.333068847656,17871.30645751953,6404.026543468237
3182,2685.0,26748.081939697266,17870.579193115234,8877.502817004919
